p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,Chr,start,end,strand,gene_anno
2.951577766973977e-5,0.7940073085854363,0.061,0.031,0.6842937894952468,0,Caacu.v4.11G002650,Chr11,3618112,3624682,+,ADP glucose pyrophosphorylase 
3.413518924734977e-5,0.454927187693984,0.25,0.189,0.7913902275105571,0,Caacu.v4.8G011600,Chr8,13265619,13269773,+,Ribosomal protein L34e superfamily protein
3.529081832629571e-5,0.7730760255483795,0.066,0.035,0.8181823320768398,0,Caacu.v4.2G018050,Chr2,23988806,23990333,-,hypothetical protein
3.656602330209798e-5,0.42888173084325554,0.208,0.15,0.8477466842358395,0,Caacu.v4.15G007500,Chr15,12236337,12241770,+,chloroplast heat shock protein 70-1
3.6612765870654115e-5,1.1454381175616157,0.064,0.034,0.848830363945245,0,Caacu.v4.9G006250,Chr9,10705798,10710071,-,one-helix protein
3.6980771207635955e-5,0.6186234455378958,0.18,0.128,0.857362199677832,0,Caacu.v4.11G012040,Chr11,13548330,13548662,+,photosystem II subunit T
4.2452732977929186e-5,0.6527565935866922,0.132,0.088,0.9842241613603102,0,Caacu.v4.18G006750,Chr18,5650922,5654221,-,sedoheptulose-bisphosphatase
4.907800991224045e-5,0.9360617681565173,0.07,0.039,1,0,Caacu.v4.13G011710,Chr13,12816690,12831529,-,Leucine-rich receptor-like protein kinase family protein
4.929037589487535e-5,0.44781428771738985,0.198,0.143,1,0,Caacu.v4.1G022060,Chr1,27389543,27398768,+,PGR5-LIKE A
5.205115721786249e-5,0.5306175819609531,0.162,0.11,1,0,Caacu.v4.1G033720,Chr1,36347959,36349447,-,photosystem I subunit D-2
5.49408636666046e-5,0.6044441073385994,0.104,0.065,1,0,Caacu.v4.19G004070,Chr19,7853891,7858586,-,ATP synthase alpha/beta family protein
5.745285959868283e-5,0.9135064790612302,0.053,0.026,1,0,Caacu.v4.15G010160,Chr15,14373281,14385099,+,serine carboxypeptidase-like
5.932163357633054e-5,0.3157994378627693,0.325,0.26,1,0,Caacu.v4.2G026800,Chr2,31179174,31180834,-,Chlorophyll A-B binding family protein
6.185705160241611e-5,0.7508094265510721,0.164,0.108,1,0,Caacu.v4.11G012050,Chr11,13548717,13551035,+,hypothetical protein
6.396493282060189e-5,3.193072969992044,0.01,0.001,1,0,Caacu.v4.7G006790,Chr7,12778230,12785047,+,pyridoxine biosynthesis
6.41867639349844e-5,0.9682685609840904,0.054,0.027,1,0,Caacu.v4.13G006150,Chr13,5005962,5014142,-,sulfate transporter 1;3
6.603389820762028e-5,0.5781476288600748,0.131,0.088,1,0,Caacu.v4.8G013680,Chr8,15035984,15037970,-,RAB GTPase homolog E1B
6.992874323479047e-5,0.40532718050431704,0.189,0.136,1,0,Caacu.v4.8G017220,Chr8,17909860,17912728,-,photosystem I subunit H2
8.184183491926612e-5,0.8526322786622162,0.066,0.036,1,0,Caacu.v4.2G003610,Chr2,2642871,2645761,+,chloroplast stem-loop binding protein of  41 kDa
8.29392064592975e-5,2.03053704817182,0.023,0.008,1,0,Caacu.v4.12G009940,Chr12,15323625,15327364,+,Expressed protein
9.580559707950961e-5,1.4261164772141468,0.036,0.016,1,0,Caacu.v4.13G007950,Chr13,6745876,6749645,-,gibberellin 20 oxidase
9.634381171406667e-5,0.7433479395166084,0.112,0.073,1,0,Caacu.v4.20G008830,Chr20,9206234,9212716,-,B-S glucosidase
9.646719909177982e-5,0.6959550099838199,0.072,0.041,1,0,Caacu.v4.11G012240,Chr11,13713427,13714818,-,Mog1/PsbP/DUF1795-like photosystem II reaction center PsbP family protein
9.801589243470846e-5,1.5811890503070027,0.016,0.005,1,0,Caacu.v4.20G006840,Chr20,5590742,5592900,-,hypothetical protein
9.882464739653012e-5,0.4511503176731759,0.118,0.076,1,0,Caacu.v4.11G014840,Chr11,15883163,15886617,-,RNA binding Plectin/S10 domain-containing protein
1.0089699626019732e-4,0.5923491753731407,0.096,0.059,1,0,Caacu.v4.8G014760,Chr8,16017660,16021887,+,"glutamate-1-semialdehyde 2,1-aminomutase"
1.0313669544257624e-4,0.8771734018840129,0.044,0.021,1,0,Caacu.v4.21G008500,Chr21,10113157,10114666,+,NAD(P)-linked oxidoreductase superfamily protein
1.0409920748298928e-4,0.7858262873927095,0.069,0.039,1,0,Caacu.v4.1G011970,Chr1,18317779,18320103,-,hypothetical protein
1.0495871062287483e-4,1.7204751386703783,0.026,0.009,1,0,Caacu.v4.21G010360,Chr21,11563749,11567442,+,Pectin lyase-like superfamily protein
1.0515929967641767e-4,0.9424257629336299,0.054,0.028,1,0,Caacu.v4.2G028380,Chr2,32404629,32405434,-,translocase of outer membrane 22-I
1.053302311890655e-4,1.269726436223793,0.028,0.01,1,0,Caacu.v4.2G009810,Chr2,8015348,8026779,+,"cytochrome P450, family 707, subfamily A, polypeptide"
1.105759250540854e-4,2.088431619130155,0.014,0.003,1,0,Caacu.v4.15G011210,Chr15,15139264,15143281,+,embryo defective
1.1123159124358514e-4,1.9675311497882726,0.014,0.003,1,0,Caacu.v4.19G003340,Chr19,7159471,7163552,-,RNI-like superfamily protein
1.1381608358245846e-4,0.4541242450765861,0.155,0.109,1,0,Caacu.v4.6G015530,Chr6,15199332,15200244,-,plastid-specific ribosomal protein
1.1852125367037255e-4,0.7142775787499501,0.053,0.027,1,0,Caacu.v4.9G004570,Chr9,8862150,8866237,+,conserved hypothetical protein
1.2029236207290611e-4,0.840154361575218,0.068,0.039,1,0,Caacu.v4.2G005640,Chr2,4303519,4304395,-,photosystem I subunit E-2
1.2322110262394246e-4,0.771373708966401,0.033,0.014,1,0,Caacu.v4.3G012270,Chr3,10459447,10464268,+,TRICHOME BIREFRINGENCE-LIKE
1.3918109309927386e-4,0.32475325471716454,0.264,0.205,1,0,Caacu.v4.7G007890,Chr7,13896382,13897638,+,Pathogenesis-related thaumatin superfamily protein
1.4261854512600104e-4,0.48648752894605085,0.112,0.073,1,0,Caacu.v4.1G017980,Chr1,23837757,23845649,-,glycine decarboxylase P-protein
1.4265013783163846e-4,0.6038123552421081,0.11,0.072,1,0,Caacu.v4.15G011650,Chr15,15477691,15478125,+,Ribosomal protein S5 domain 2-like superfamily protein
1.491111126474623e-4,0.6657980937350448,0.09,0.056,1,0,Caacu.v4.1G025020,Chr1,29659786,29664673,+,auxin response factor
1.5416330429686605e-4,3.1586442721612658,0.012,0.002,1,0,Caacu.v4.16G008100,Chr16,7897827,7900640,-,Gibberellin-regulated family protein
1.5664740895267993e-4,0.8877194393237182,0.055,0.03,1,0,Caacu.v4.11G015670,Chr11,16638488,16642073,-,Transcription factor Pcc1 domain containing protein
1.5677683261960403e-4,0.48418767276479624,0.113,0.074,1,0,Caacu.v4.1G018700,Chr1,24387391,24391283,-,phosphoribulokinase
1.5697997756000735e-4,1.4045186692120675,0.028,0.011,1,0,Caacu.v4.12G000260,Chr12,266268,268135,+,cofactor assembly of complex C
1.5821145175700624e-4,0.907705497570638,0.064,0.036,1,0,Caacu.v4.9G012320,Chr9,15986288,15989030,-,DnaJ/Hsp40 cysteine-rich domain superfamily protein
1.5879362995744245e-4,0.8285648326358275,0.046,0.023,1,0,Caacu.v4.14G003940,Chr14,2684671,2691062,+,SWIB/MDM2 domain superfamily protein
1.5898328111406542e-4,1.517760633367992,0.028,0.011,1,0,Caacu.v4.19G004390,Chr19,8151679,8152548,-,hypothetical protein
1.6282510680282222e-4,0.6183536215350569,0.086,0.053,1,0,Caacu.v4.8G015360,Chr8,16524559,16531315,+,uridylyltransferase-related
1.6511217292490402e-4,0.7706805442990938,0.066,0.038,1,0,Caacu.v4.16G001790,Chr16,1600420,1601378,+,conserved hypothetical protein
1.7437941261491208e-4,0.880396160154232,0.033,0.014,1,0,Caacu.v4.6G002050,Chr6,1964161,1974249,+,Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
1.764711395899702e-4,0.6267109972373536,0.085,0.052,1,0,Caacu.v4.1G034060,Chr1,36610283,36613647,-,glutamine synthetase
1.7709450067152598e-4,0.3328675290649472,0.401,0.34,1,0,Caacu.v4.16G008610,Chr16,8443598,8484447,+,P-loop containing nucleoside triphosphate hydrolases superfamily protein
1.7835316721292465e-4,0.8175783405554898,0.074,0.043,1,0,Caacu.v4.11G011830,Chr11,13357863,13364402,+,Ribosomal protein L1p/L10e family
1.8520920007374718e-4,0.7069546742704326,0.05,0.026,1,0,Caacu.v4.8G002490,Chr8,3224078,3224798,-,conserved hypothetical protein
1.904122470539633e-4,0.8151420302344097,0.047,0.027,1,0,Caacu.v4.10G013370,Chr10,16238720,16246916,+,Aldolase-type TIM barrel family protein
1.910255428481908e-4,0.6468679531635052,0.07,0.04,1,0,Caacu.v4.8G002720,Chr8,3475776,3476637,+,hypothetical protein
1.937473157035785e-4,0.8550288606135399,0.071,0.041,1,0,Caacu.v4.8G011370,Chr8,13079018,13081070,+,atypical CYS  HIS rich thioredoxin
1.9436204751617812e-4,0.49421401637641993,0.185,0.136,1,0,Caacu.v4.15G012170,Chr15,15926075,15927846,-,CCR-like
1.9748482849573086e-4,1.014821903932551,0.047,0.024,1,0,Caacu.v4.20G010270,Chr20,11065780,11078251,-,Protein of unknown function (DUF3506)
1.9917131456106886e-4,0.6675789590409347,0.066,0.038,1,0,Caacu.v4.5G003070,Chr5,2289302,2291600,+,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
1.9926022599745254e-4,0.4213228550574719,0.107,0.069,1,0,Caacu.v4.3G001730,Chr3,1523276,1526272,+,conserved hypothetical protein
2.071263350479246e-4,0.5523469502789823,0.073,0.043,1,0,Caacu.v4.3G007100,Chr3,5951217,5954606,-,photosystem I light harvesting complex gene
2.0815956812661988e-4,0.2458863985187647,0.268,0.207,1,0,Caacu.v4.8G010980,Chr8,12671905,12677813,+,Ribosomal protein S19e family protein
2.132955118917645e-4,0.48944405360612797,0.129,0.088,1,0,Caacu.v4.1G005350,Chr1,9875788,9891824,-,PGR5-LIKE A
2.149723822275561e-4,0.4925448827348258,0.123,0.083,1,0,Caacu.v4.20G002980,Chr20,2178232,2188312,+,CLPC homologue
2.2077286797854596e-4,0.503717797640385,0.119,0.079,1,0,Caacu.v4.4G007090,Chr4,11278734,11285104,+,Ribosomal L29 family protein 
2.2164717069639287e-4,1.1400735230580104,0.043,0.021,1,0,Caacu.v4.11G012610,Chr11,14063410,14065178,-,hypothetical protein
2.271077510864367e-4,0.7434139204687986,0.057,0.031,1,0,Caacu.v4.15G006670,Chr15,11314177,11324190,+,DEAD box RNA helicase (RH3)
2.294309681674784e-4,0.9436186425179062,0.052,0.027,1,0,Caacu.v4.7G010820,Chr7,16188366,16191934,-,DUF2488 domain containing protein
2.323540346756571e-4,0.7097102171553558,0.047,0.024,1,0,Caacu.v4.19G008820,Chr19,11918094,11922928,-,Pectin lyase-like superfamily protein
2.386830571135644e-4,0.9445778319020037,0.056,0.031,1,0,Caacu.v4.2G007480,Chr2,5808782,5811762,+,Ribosomal protein L17 family protein
2.4087404263307372e-4,1.309806732934807,0.025,0.009,1,0,Caacu.v4.2G007290,Chr2,5656891,5666148,-,Replication protein A interacting middle domain containing protein
2.474328808628661e-4,0.3360945086940521,0.147,0.103,1,0,Caacu.v4.5G009650,Chr5,7727643,7733112,-,Glucose-6-phosphate/phosphate translocator-related
2.4916826830833337e-4,1.6524969176419426,0.023,0.008,1,0,Caacu.v4.8G013950,Chr8,15245658,15257471,+,AAA-type ATPase family protein
2.5260778960422306e-4,0.2309944627604672,0.553,0.494,1,0,Caacu.v4.18G006080,Chr18,5024213,5028375,+,hypothetical protein
2.6112288009233616e-4,0.9900339201487163,0.034,0.016,1,0,Caacu.v4.18G002280,Chr18,2142658,2144847,+,ABC-2 type transporter family protein
2.6874976231435084e-4,0.36682742545793867,0.179,0.13,1,0,Caacu.v4.16G000100,Chr16,114127,150075,-,beta-hexosaminidase
2.6903745353031624e-4,0.3089989184207851,0.382,0.323,1,0,Caacu.v4.19G010780,Chr19,13462824,13466517,-,Zinc-binding ribosomal protein family protein
2.695981720824012e-4,1.0687777529424827,0.04,0.019,1,0,Caacu.v4.17G007410,Chr17,11887911,11890063,-,xyloglucan endotransglucosylase/hydrolase
2.725694094835101e-4,1.6040451873451405,0.026,0.01,1,0,Caacu.v4.4G006350,Chr4,10456713,10469302,+,conserved hypothetical protein
2.728430595792632e-4,1.0682773110068748,0.047,0.024,1,0,Caacu.v4.21G011760,Chr21,12652366,12657733,+,Metal-dependent phosphohydrolase
2.7346235379418284e-4,0.516663375435186,0.098,0.063,1,0,Caacu.v4.3G010630,Chr3,8859244,8863840,-,Translation protein SH3-like family protein
2.854249166557046e-4,0.9601653992177057,0.047,0.024,1,0,Caacu.v4.2G030610,Chr2,34391050,34394668,-,Leucine-rich receptor-like protein kinase family protein
3.0094778750215006e-4,0.5160010394925907,0.085,0.053,1,0,Caacu.v4.1G037640,Chr1,39344300,39345770,-,enzyme binding;tetrapyrrole binding
3.081385438296168e-4,0.42770021102274414,0.198,0.151,1,0,Caacu.v4.2G024090,Chr2,29031625,29063696,-,phototropin
3.0934074968009363e-4,0.7553327169345575,0.069,0.04,1,0,Caacu.v4.12G007770,Chr12,12968297,12975556,-,BEL1-like homeodomain
3.123169183570526e-4,0.9916144104024264,0.031,0.013,1,0,Caacu.v4.2G001670,Chr2,1181831,1182545,+,CP12 domain-containing protein
3.1518416726878024e-4,1.310402991972811,0.023,0.009,1,0,Caacu.v4.13G008120,Chr13,7026812,7038551,+,NAD kinase
3.475887585078666e-4,0.773377961182778,0.105,0.071,1,0,Caacu.v4.7G013960,Chr7,18833557,18835037,-,chlorophyllase
3.8071908639686824e-4,0.6162204103922568,0.079,0.049,1,0,Caacu.v4.14G002610,Chr14,1829615,1837598,+,NAD(P)-binding Rossmann-fold superfamily protein
3.832909122459637e-4,0.3222657362061949,0.282,0.227,1,0,Caacu.v4.5G000260,Chr5,221741,226034,-,ubiquitin extension protein
3.837289859717628e-4,1.1872221598774677,0.025,0.01,1,0,Caacu.v4.3G018570,Chr3,19692630,19695391,+,NAD(P)-linked oxidoreductase superfamily protein
3.8855099273301454e-4,0.9448459076892927,0.048,0.025,1,0,Caacu.v4.18G008490,Chr18,7179557,7187933,+,Chalcone-flavanone isomerase family protein
3.931759717278783e-4,0.22985593161570872,0.233,0.179,1,0,Caacu.v4.4G012850,Chr4,16312436,16314891,+,plasma membrane intrinsic protein
4.0334466318680726e-4,0.8748504879849672,0.028,0.012,1,0,Caacu.v4.8G013860,Chr8,15158075,15163646,+,31-kDa RNA binding protein
4.0385856003222306e-4,1.330211254208534,0.037,0.018,1,0,Caacu.v4.10G009810,Chr10,12958410,12960757,-,hypothetical protein
4.288027847114727e-4,0.6785661930425034,0.084,0.053,1,0,Caacu.v4.2G028260,Chr2,32333847,32335536,+,proton gradient regulation
4.354618129583855e-4,1.0552868575519345,0.047,0.025,1,0,Caacu.v4.2G000920,Chr2,727783,729511,-,WRKY DNA-binding protein
4.4075544400473514e-4,1.5597889550604473,0.021,0.008,1,0,Caacu.v4.4G016660,Chr4,19309654,19311290,+,chlororespiratory reduction
4.443555653291372e-4,1.5211463961473464,0.021,0.008,1,0,Caacu.v4.1G031540,Chr1,34849714,34851249,-,phosphate transporter 1;4
4.472504601494579e-4,0.5769931918219314,0.111,0.075,1,0,Caacu.v4.3G009980,Chr3,8385949,8401551,+,OTU-like cysteine protease family protein
4.4955420561569733e-4,0.44781246899042526,0.104,0.069,1,0,Caacu.v4.3G014050,Chr3,12269602,12272489,-,O-Glycosyl hydrolases family 17 protein
4.5120559798750146e-4,1.6798109117813567,0.019,0.006,1,0,Caacu.v4.6G006820,Chr6,6072815,6082755,+,integral membrane TerC family protein
4.52250191407689e-4,1.3263976817590581,0.021,0.008,1,0,Caacu.v4.16G000720,Chr16,760439,764220,+,Transcription factor bHLH61
4.532156520719608e-4,1.5403753842702763,0.017,0.005,1,0,Caacu.v4.5G003560,Chr5,2686221,2690932,-,ARP2/3 complex 16 kDa subunit (p16-Arc)
4.6453812540021437e-4,0.9255001046194511,0.019,0.006,1,0,Caacu.v4.5G006050,Chr5,4756019,4759168,+,Auxin-responsive family protein
4.836716084668663e-4,0.4442168597372247,0.161,0.119,1,0,Caacu.v4.4G017580,Chr4,20020977,20024598,+,Ribosomal protein S4
4.8577401789640226e-4,0.49506863011730495,0.11,0.075,1,0,Caacu.v4.12G000910,Chr12,793071,798682,-,ribosomal protein large subunit
4.88584192593384e-4,1.3605239836494587,0.035,0.017,1,0,Caacu.v4.19G009940,Chr19,12738664,12740554,+,conserved hypothetical protein
4.950162614467597e-4,0.5637244058152165,0.08,0.051,1,0,Caacu.v4.9G002070,Chr9,5447057,5449687,+,hypothetical protein
4.979137061622785e-4,0.371790953215994,0.164,0.12,1,0,Caacu.v4.14G006040,Chr14,4439252,4441777,+,Pyridoxal phosphate (PLP)-dependent transferases superfamily protein
4.993663494088039e-4,0.8706142768911356,0.052,0.028,1,0,Caacu.v4.5G001470,Chr5,1040582,1044010,-,Pectin lyase-like superfamily protein
5.00966522478779e-4,1.0008577517882684,0.064,0.038,1,0,Caacu.v4.12G011040,Chr12,16241155,16245116,+,conserved hypothetical protein
5.02826301482004e-4,2.1891008830950613,0.014,0.004,1,0,Caacu.v4.1G033450,Chr1,36181352,36182547,+,conserved hypothetical protein
5.040688739151626e-4,1.0555779669860716,0.061,0.036,1,0,Caacu.v4.11G006460,Chr11,8582092,8608964,-,trehalose-6-phosphate synthase
5.045058861566487e-4,0.5152805213627994,0.063,0.037,1,0,Caacu.v4.2G018380,Chr2,24363889,24365371,+,Thioredoxin superfamily protein
5.046299589436739e-4,0.5720835617585525,0.133,0.095,1,0,Caacu.v4.21G003860,Chr21,5753568,5758029,-,Auxin efflux carrier family protein
5.092044988626765e-4,0.9252608257242642,0.054,0.03,1,0,Caacu.v4.9G004240,Chr9,8434407,8440933,+,Pheophorbide a oxygenase family protein with Rieske [2Fe-2S] domain
5.237605055403199e-4,1.0071307869793182,0.041,0.021,1,0,Caacu.v4.11G010640,Chr11,12446453,12447583,+,"ATPase, F1 complex, gamma subunit protein"
5.279974711390377e-4,0.5962218599484901,0.151,0.108,1,0,Caacu.v4.14G011880,Chr14,12463669,12465692,+,Mannose-binding lectin superfamily protein
5.345051049788047e-4,0.11441434867173983,0.065,0.052,1,0,Caacu.v4.14G011890,Chr14,12513626,12515605,+,Mannose-binding lectin superfamily protein
5.385603599735081e-4,0.6609288019023705,0.065,0.039,1,0,Caacu.v4.7G014280,Chr7,19040378,19047042,-,Ribosomal protein S24e family protein
5.55286231629155e-4,1.9517805220876578,0.011,0.002,1,0,Caacu.v4.2G023400,Chr2,28494161,28498427,+,Protein of unknown function (DUF1264)
5.568261016181931e-4,0.4267250033857226,0.145,0.105,1,0,Caacu.v4.2G019840,Chr2,25657589,25659056,+,GTP binding Elongation factor Tu family protein
5.688277171896542e-4,0.4300829576936376,0.171,0.127,1,0,Caacu.v4.10G004000,Chr10,3941745,3943754,-,mannose-1-phosphate guanylyltransferase (GDP)s;GDP-galactose:mannose-1-phosphate guanylyltransferases;GDP-galactose:glucose-1-phosphate guanylyltransferases;GDP-galactose:myoinositol-1-phosphate guanylyltransferases;glucose-1-phosphate guanylyltransferase
5.723412326473048e-4,0.5053362272013303,0.078,0.049,1,0,Caacu.v4.3G011640,Chr3,9799204,9802146,-,"chloroplast 30S ribosomal protein S20, putative"
5.737766628178561e-4,0.9159567651422023,0.042,0.022,1,0,Caacu.v4.14G006490,Chr14,4757832,4776804,+,Pentatricopeptide repeat (PPR) superfamily protein
5.833052480429846e-4,0.9267911743870436,0.035,0.017,1,0,Caacu.v4.1G034020,Chr1,36583047,36589954,-,peroxiredoxin IIF
5.858493570817056e-4,0.6613192425866375,0.078,0.049,1,0,Caacu.v4.18G004020,Chr18,3389938,3393741,+,Transketolase
5.902020288484706e-4,0.9844310004274239,0.042,0.022,1,0,Caacu.v4.14G001050,Chr14,780586,785256,+,multimeric translocon complex in the outer envelope membrane
5.99518084182819e-4,0.6230170997827741,0.08,0.051,1,0,Caacu.v4.4G021750,Chr4,22879894,22881448,+,ribosomal protein S27
6.042274954462219e-4,0.6172997214708098,0.032,0.014,1,0,Caacu.v4.11G006760,Chr11,8937446,8938315,-,hypothetical protein
6.234921676404328e-4,3.1111348521581594,0.01,0.002,1,0,Caacu.v4.5G014090,Chr5,15047082,15056872,+,fatty acid hydroxylase
6.283034075349515e-4,0.3159054915909776,0.214,0.165,1,0,Caacu.v4.7G012630,Chr7,17712802,17715944,+,Ribosomal protein L14p/L23e family protein
6.356074206979155e-4,0.39132902612543896,0.223,0.174,1,0,Caacu.v4.19G010110,Chr19,12838573,12863945,-,Zn-dependent exopeptidases superfamily protein
6.372353722365333e-4,0.8573927935494938,0.038,0.019,1,0,Caacu.v4.21G000400,Chr21,454703,460715,+,NAD(P)-binding Rossmann-fold superfamily protein
6.488537750944111e-4,0.6231525819486765,0.043,0.022,1,0,Caacu.v4.11G012380,Chr11,13811054,13814850,+,RNA-binding (RRM/RBD/RNP motifs) family protein
6.60393843189014e-4,0.8016703846887647,0.056,0.032,1,0,Caacu.v4.1G003750,Chr1,7842940,7848138,+,Acyl-coenzyme A:6-aminopenicillanic acid acyl-transferase domain containing protein
6.645164950314417e-4,1.7276784333612791,0.013,0.004,1,0,Caacu.v4.8G004400,Chr8,6031870,6036126,+,Pectin lyase-like superfamily protein
6.703904748431341e-4,1.2618664828402055,0.013,0.004,1,0,Caacu.v4.1G037190,Chr1,39031172,39032120,+,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
